
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: CARTOXXX.ecu

ECU identified with following data:
HWNumber    = 0261206539       (requested was 0261206539)
SWNumber    = 1037354801       (requested was 1037354801)
PartNumber  = 4B0906018R       (requested was 4B0906018R)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = G02

Log packet size: 77 bytes
Logging with:    20 samples/second
Used speed is:   57600 baud
Used mode is:    HM0
Log started at:  07.06.2025 13:32:24.526

TimeStamp, fho_w     , fra_w     , lamfa_w   , lamsbg_w  , lamsoni_w , ldimn_w   , ldimx_w   , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , ldimxak_w , ldptv     , ldrdtv    , ldrlms_w  , ldrlts_w  , ldtv      , ldtvm     , ldtvr_w   , misol_w   , misopl1_w , miszul_w  , mshfm_w   , nmot_w    , plsol_w   , pvdkds_w  , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tmot      , vfil_w    , wdkba     , wdks      , wnwise_w  , wped_w    , zwist     , zwout     
   12.350, 0.986146  , 1.00018   , 0.804933  , 0.804933  , 0.799073  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , 0         , 0.05      , -0.8      , 0         , 191.602   , 155.391   , 90.315    , 90.2344   , 91.6      , 72.6349   , 75.6363   , 99.2188   , 192.556   , 6009.5    , 1890.2    , 1947.85   , 0         , 167.766   , 150.75    , 150.75    , 150.75    , 809.138   , 39.75     , 92.25     , 129.359   , 100       , 100       , 0.875     , 99.9999   , 15        , 15        
   12.400, 0.986146  , 1.00018   , 0.804689  , 0.804689  , 0.802736  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , 0         , 0.05      , -1        , 0         , 193.008   , 156.516   , 88.915    , 88.6719   , 91        , 72.1253   , 75.1069   , 99.2188   , 193.167   , 6037.75   , 1871.37   , 1946.95   , 0         , 167.344   , 149.859   , 149.859   , 149.859   , 809.138   , 39.75     , 92.25     , 129.688   , 100       , 100       , 0.796875  , 99.9999   , 18.75     , 18.75     
   12.450, 0.986146  , 1.00018   , 0.804689  , 0.804689  , 0.793702  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , 0         , 0         , -1.4      , 0         , 193.008   , 156.516   , 87.62     , 87.5      , 90.1      , 71.7835   , 74.7498   , 99.2188   , 189.611   , 6028      , 1865      , 1944.06   , 0         , 166.406   , 149.531   , 149.531   , 149.531   , 809.138   , 39.75     , 92.25     , 130.164   , 100       , 100       , 0.8125    , 99.9999   , 19.5      , 19.5      
   12.500, 0.986085  , 1.00021   , 0.804689  , 0.804689  , 0.813722  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , 0         , 0         , -1.4      , 0         , 192.516   , 156.141   , 86.18     , 85.9375   , 89.4      , 71.4661   , 74.0464   , 99.2188   , 190.5     , 6057.25   , 1858.63   , 1935.7    , 0         , 165.563   , 148.359   , 148.359   , 148.359   , 809.138   , 40.5      , 92.25     , 130.477   , 100       , 100       , 0.921875  , 99.9999   , 14.25     , 14.25     
   12.550, 0.986085  , 1.00018   , 0.804689  , 0.804689  , 0.798341  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , 0         , -0.05     , -1.6      , 0         , 192.516   , 156.141   , 84.935    , 84.7656   , 88.5      , 70.9534   , 73.8862   , 99.2188   , 193.195   , 6066.25   , 1853.32   , 1940.55   , 0         , 165.563   , 147.914   , 147.914   , 147.914   , 812.381   , 40.5      , 92.25     , 130.961   , 100       , 100       , 0.875     , 99.9999   , 18        , 18        
   12.600, 0.986085  , 1.00021   , 0.804689  , 0.804689  , 0.803712  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.05     , -0.1      , -1.6      , 0         , 192.516   , 156.141   , 83.91     , 83.9844   , 87.7      , 70.6452   , 73.5657   , 99.2188   , 191.083   , 6086      , 1852.5    , 1937.77   , 0         , 165       , 147.117   , 147.117   , 147.914   , 812.381   , 40.5      , 92.25     , 131.281   , 100       , 100       , 0.71875   , 99.9999   , 15        , 15        
   12.650, 0.986085  , 1.00018   , 0.804689  , 0.804689  , 0.805421  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.1      , -0.15     , -1.8      , 0         , 192.516   , 156.141   , 82.345    , 82.4219   , 86.7      , 69.4642   , 72.7021   , 99.2188   , 192.278   , 6098.25   , 1842.38   , 1928.71   , 0         , 165.656   , 146.93    , 146.93    , 146.93    , 812.381   , 40.5      , 92.25     , 131.727   , 100       , 100       , 0.8125    , 99.9999   , 18.75     , 18.75     
   12.700, 0.986024  , 1.00021   , 0.804689  , 0.804689  , 0.801759  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.15     , -0.2      , -1.6      , 0         , 192.516   , 156.141   , 81.82     , 81.6406   , 86        , 69.3909   , 72.2596   , 99.2188   , 194.361   , 6114.75   , 1846.88   , 1924.88   , 0         , 165.047   , 147.375   , 147.375   , 147.375   , 812.381   , 40.5      , 92.25     , 132.055   , 100       , 100       , 0.84375   , 99.9999   , 15        , 15        
   12.750, 0.986024  , 1.00018   , 0.804689  , 0.804689  , 0.809083  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.2      , -0.25     , -1.4      , 0         , 192.516   , 156.141   , 80.72     , 80.4688   , 85.4      , 69.4367   , 72.6731   , 99.2188   , 191.833   , 6151.5    , 1837.34   , 1916.13   , 0         , 164.391   , 146.578   , 146.578   , 146.578   , 815.525   , 40.5      , 92.25     , 132.484   , 100       , 100       , 0.8125    , 99.9999   , 11.25     , 11.25     
   12.800, 0.985963  , 1.00021   , 0.804689  , 0.804689  , 0.806398  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.25     , -0.3      , -1.6      , 0         , 192.516   , 156.141   , 79.55     , 79.2969   , 84.5      , 69.0766   , 71.9315   , 99.2188   , 191.972   , 6160      , 1833.13   , 1913.79   , 0         , 164.414   , 146.227   , 146.227   , 146.227   , 815.525   , 41.25     , 92.25     , 132.805   , 100       , 100       , 0.921875  , 99.9999   , 12.75     , 12.75     
   12.850, 0.985963  , 1.00021   , 0.804689  , 0.804689  , 0.808107  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.3      , -0.35     , -1.6      , 0         , 192.516   , 156.141   , 78.81     , 78.9063   , 83.7      , 68.8965   , 71.7438   , 99.2188   , 192.195   , 6167.75   , 1831.21   , 1914.26   , 0         , 163.406   , 146.133   , 146.133   , 146.133   , 815.525   , 41.25     , 92.25     , 133.266   , 100       , 100       , 0.796875  , 99.9999   , 16.5      , 16.5      
   12.900, 0.985963  , 1.00021   , 0.804689  , 0.804689  , 0.797609  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.35     , -0.4      , -1.6      , 0         , 192.07    , 155.766   , 77.905    , 77.7344   , 82.9      , 68.8416   , 71.6874   , 99.2188   , 191.389   , 6187.25   , 1838.75   , 1915.31   , 0         , 161.672   , 145.828   , 145.828   , 146.133   , 815.525   , 41.25     , 92.25     , 133.57    , 100       , 100       , 0.921875  , 99.9999   , 15        , 15        
   12.950, 0.985963  , 1.00018   , 0.804689  , 0.804689  , 0.801759  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.4      , -0.45     , -1.6      , 0         , 192.07    , 155.766   , 77.165    , 76.9531   , 82.1      , 68.6524   , 71.4905   , 99.2188   , 191.972   , 6209.25   , 1830.43   , 1917.81   , 0         , 161.391   , 145.711   , 145.711   , 145.711   , 818.513   , 41.25     , 92.25     , 134.023   , 100       , 100       , 0.71875   , 99.9999   , 17.25     , 17.25     
   13.000, 0.985902  , 1.00018   , 0.804689  , 0.804689  , 0.797609  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.45     , -0.5      , -1.4      , 0         , 192.07    , 155.766   , 76.65     , 76.5625   , 81.5      , 68.5822   , 71.4173   , 99.2188   , 189.917   , 6225.75   , 1832.11   , 1907.5    , 0         , 160.898   , 145.852   , 145.852   , 145.711   , 818.513   , 42        , 92.25     , 134.32    , 100       , 100       , 0.703125  , 99.9999   , 20.25     , 20.25     
   13.050, 0.985902  , 1.00018   , 0.804689  , 0.804689  , 0.81006   , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.5      , -0.55     , -1.4      , 0         , 192.07    , 155.766   , 76.07     , 76.1719   , 80.8      , 68.5822   , 71.4173   , 99.2188   , 189.306   , 6249      , 1830.39   , 1904.34   , 0         , 160.945   , 145.57    , 145.57    , 145.57    , 818.513   , 42        , 92.25     , 134.742   , 100       , 100       , 0.421875  , 99.9999   , 14.25     , 14.25     
   13.100, 0.985841  , 1.00018   , 0.80005   , 0.80005   , 0.813722  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.55     , -0.6      , -1.2      , 0         , 191.602   , 155.391   , 75.78     , 75.7813   , 80.3      , 68.3747   , 71.5699   , 99.2188   , 192.306   , 6253.25   , 1832.34   , 1898.95   , 0         , 160.289   , 145.125   , 145.125   , 145.125   , 818.513   , 42.75     , 92.25     , 135.023   , 100       , 100       , 0.625     , 99.9999   , 18.75     , 18.75     
   13.150, 0.985841  , 1.00018   , 0.80005   , 0.80005   , 0.804445  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.6      , -0.65     , -1.4      , 0         , 191.602   , 155.391   , 75.43     , 75.3906   , 79.5      , 68.2099   , 71.3975   , 99.2188   , 191.833   , 6262      , 1824.92   , 1899.8    , 0         , 160.195   , 144.914   , 144.914   , 144.914   , 821.599   , 42.75     , 92.25     , 135.469   , 100       , 100       , 0.59375   , 99.9999   , 21        , 21        
   13.200, 0.98578   , 1.00018   , 0.798097  , 0.798097  , 0.800782  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.65     , -0.7      , -1.4      , 0         , 191.602   , 155.391   , 75.13     , 75        , 78.8      , 68.2099   , 71.3975   , 99.2188   , 193.306   , 6292.75   , 1824.92   , 1896.88   , 0         , 160.125   , 144.984   , 144.984   , 144.914   , 821.599   , 42.75     , 92.25     , 135.758   , 100       , 100       , 0.8125    , 99.9999   , 21        , 21        
   13.250, 0.98578   , 1.00018   , 0.798097  , 0.798097  , 0.797609  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.7      , -0.75     , -1.4      , 0         , 191.602   , 155.391   , 74.935    , 75        , 78.1      , 68.0176   , 71.196    , 99.2188   , 191.833   , 6311.25   , 1823.2    , 1892.54   , 0         , 159.961   , 144.703   , 144.703   , 144.703   , 821.599   , 42.75     , 92.25     , 136.188   , 100       , 100       , 0.8125    , 99.9999   , 20.25     , 20.25     
   13.300, 0.98578   , 1.00018   , 0.797365  , 0.797365  , 0.78882   , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.7      , -0.75     , -1.4      , 0         , 191.602   , 155.391   , 74.935    , 75        , 78.1      , 68.0176   , 71.196    , 99.2188   , 189.028   , 6314      , 1823.2    , 1888.01   , 0         , 158.836   , 144.703   , 144.703   , 144.703   , 821.599   , 42.75     , 91.5      , 136.477   , 100       , 100       , 0.8125    , 99.9999   , 18        , 18        
   13.350, 0.98578   , 1.00018   , 0.797365  , 0.797365  , 0.791261  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.8      , -0.85     , -1.4      , 0         , 191.602   , 155.391   , 74.575    , 74.6094   , 76.8      , 67.9596   , 71.135    , 99.2188   , 193.306   , 6326.25   , 1818.2    , 1887.42   , 0         , 158.156   , 144.375   , 144.375   , 144.422   , 823.943   , 42.75     , 91.5      , 136.766   , 100       , 100       , 0.8125    , 99.9999   , 15.75     , 15.75     
   13.400, 0.985718  , 1.00021   , 0.79712   , 0.79712   , 0.797609  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.85     , -0.9      , -1.4      , 0         , 191.156   , 153.68    , 74.28     , 74.2188   , 76.1      , 67.743    , 70.9076   , 99.2188   , 189.972   , 6349.5    , 1819.22   , 1889.88   , 0         , 157.102   , 144.117   , 144.117   , 144.375   , 823.943   , 43.5      , 91.5      , 137.188   , 100       , 100       , 0.6875    , 99.9999   , 16.5      , 16.5      
   13.450, 0.985718  , 1.00018   , 0.79712   , 0.79712   , 0.801759  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.9      , -0.95     , -1.2      , 0         , 191.156   , 153.68    , 74.225    , 74.2188   , 75.6      , 67.7063   , 70.514    , 99.2188   , 189.028   , 6362      , 1820.31   , 1885.2    , 0         , 157.594   , 143.813   , 143.813   , 144.117   , 823.943   , 43.5      , 91.5      , 137.477   , 100       , 100       , 0.4375    , 99.9999   , 20.25     , 20.25     
   13.500, 0.985657  , 1.00021   , 0.79712   , 0.79712   , 0.793702  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -0.95     , -1        , -1.4      , 0         , 191.156   , 153.68    , 73.87     , 74.2188   , 74.8      , 67.5293   , 70.3293   , 99.2188   , 189.611   , 6368.5    , 1817.54   , 1887.27   , 0         , 156.891   , 143.813   , 143.883   , 143.813   , 823.943   , 43.5      , 91.5      , 137.898   , 100       , 100       , 0.421875  , 99.9999   , 19.5      , 19.5      
   13.550, 0.985657  , 1.00021   , 0.79712   , 0.79712   , 0.7959    , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1        , -1.05     , -1.2      , 0         , 191.156   , 153.68    , 73.745    , 73.8281   , 74.3      , 67.392    , 70.5414   , 99.2188   , 192.945   , 6395.5    , 1820.82   , 1887.85   , 0         , 157.008   , 143.695   , 143.695   , 143.883   , 826.013   , 43.5      , 91.5      , 138.195   , 100       , 100       , 0.4375    , 99.9999   , 15        , 15        
   13.600, 0.985657  , 1.00021   , 0.796876  , 0.796876  , 0.800782  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1        , -1.05     , -1.2      , 0         , 191.156   , 153.68    , 73.745    , 73.8281   , 74.3      , 67.3615   , 70.1554   , 99.2188   , 194.945   , 6403.75   , 1816.91   , 1889.14   , 0         , 157.336   , 143.695   , 143.695   , 143.695   , 826.013   , 44.25     , 91.5      , 138.602   , 100       , 100       , 0.3125    , 99.9999   , 19.5      , 19.5      
   13.650, 0.985657  , 1.00021   , 0.796876  , 0.796876  , 0.7959    , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.1      , -1.15     , -1.4      , 0         , 191.156   , 153.68    , 73.29     , 73.0469   , 72.8      , 67.3005   , 70.4453   , 99.2188   , 192.556   , 6440.5    , 1814.34   , 1886.48   , 0         , 156.703   , 143.32    , 143.32    , 143.344   , 826.013   , 44.25     , 91.5      , 138.867   , 100       , 100       , 0.328125  , 99.9999   , 13.5      , 13.5      
   13.700, 0.985596  , 1.00021   , 0.796876  , 0.796876  , 0.792726  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.15     , -1.2      , -1.4      , 0         , 190.688   , 153.328   , 73.03     , 73.0469   , 72.1      , 67.099    , 70.2347   , 99.2188   , 191.389   , 6435      , 1815.66   , 1885.59   , 0         , 156.094   , 143.109   , 143.109   , 143.32    , 826.013   , 44.25     , 91.5      , 139.258   , 100       , 100       , 0.15625   , 99.9999   , 16.5      , 16.5      
   13.750, 0.985596  , 1.00018   , 0.796876  , 0.796876  , 0.784181  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.2      , -1.25     , -1.4      , 0         , 190.688   , 153.328   , 72.85     , 72.6563   , 71.4      , 67.038    , 70.1706   , 99.2188   , 191.389   , 6450.5    , 1818.95   , 1880.47   , 0         , 155.953   , 142.758   , 142.758   , 143.109   , 828.396   , 44.25     , 91.5      , 139.516   , 100       , 100       , 0.8125    , 99.9999   , 18        , 18        
   13.800, 0.985596  , 1.00021   , 0.796876  , 0.796876  , 0.784913  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.25     , -1.3      , -1.2      , 0         , 190.688   , 153.328   , 72.625    , 72.6563   , 70.9      , 66.9343   , 70.0623   , 99.2188   , 190.5     , 6473.75   , 1814.65   , 1878.13   , 0         , 155.883   , 142.664   , 142.664   , 142.758   , 828.396   , 45        , 91.5      , 139.945   , 100       , 100       , 0.28125   , 99.9999   , 15.75     , 15.75     
   13.850, 0.985596  , 1.00021   , 0.796876  , 0.796876  , 0.801759  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.3      , -1.35     , -1.6      , 0         , 190.688   , 153.328   , 72.325    , 72.2656   , 69.9      , 66.7328   , 69.8502   , 99.2188   , 191.667   , 6470      , 1807.07   , 1881.37   , 0         , 154.5     , 142.523   , 142.523   , 142.664   , 828.396   , 45        , 91.5      , 140.203   , 100       , 100       , 0.6875    , 99.9999   , 21.75     , 21.75     
   13.900, 0.985535  , 1.00021   , 0.796876  , 0.796876  , 0.787355  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.3      , -1.35     , -1.6      , 0         , 190.688   , 153.328   , 72.325    , 72.2656   , 69.9      , 66.684    , 69.7999   , 99.2188   , 192.195   , 6501      , 1810.23   , 1875.59   , 0         , 155.203   , 142.523   , 142.523   , 142.523   , 828.396   , 45        , 91.5      , 140.594   , 100       , 100       , 0.59375   , 99.9999   , 12.75     , 12.75     
   13.950, 0.985535  , 1.00018   , 0.796876  , 0.796876  , 0.796876  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.4      , -1.45     , -1.4      , 0         , 191.625   , 154.078   , 71.835    , 71.875    , 68.7      , 66.5345   , 69.6427   , 99.2188   , 189.028   , 6505.5    , 1797.97   , 1869.96   , 0         , 153.609   , 142.125   , 142.125   , 142.547   , 830.291   , 45        , 91.5      , 140.891   , 100       , 100       , 0.5625    , 99.9999   , 19.5      , 19.5      
   14.000, 0.985474  , 1.00021   , 0.796876  , 0.796876  , 0.799073  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.45     , -1.5      , -1.4      , 0         , 191.625   , 154.078   , 71.55     , 71.4844   , 68        , 66.5436   , 69.6534   , 99.2188   , 188.889   , 6534      , 1794.49   , 1863.01   , 0         , 153.188   , 142.242   , 142.242   , 142.125   , 830.291   , 45.75     , 91.5      , 141.227   , 100       , 100       , 0.796875  , 99.9999   , 16.5      , 16.5      
   14.050, 0.985474  , 1.00018   , 0.796876  , 0.796876  , 0.806398  , 0         , 95        , -0.3      , -0.75     , -0.3      , 0.05      , -1.5      , -1.55     , -1.4      , 0         , 191.625   , 154.078   , 70.825    , 70.7031   , 67.3      , 66.3971   , 69.4993   , 99.2188   , 184.056   , 6423      , 1795.86   , 1860.43   , 0         , 152.883   , 143.25    , 143.25    , 142.242   , 830.291   , 45.75     , 91.5      , 141.438   , 100       , 100       , 0.875     , 99.9999   , 17.25     , 17.25     
